id,mag,place,time,updated,felt,cdi,mmi,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,lon,lat,depth,dist
ci40382480,1.07,"2km W of Riverside, CA",2022-11-29 20:59:33.990,2022-11-29 21:03:10.844,,,,automatic,0,18,ci,40382480,",ci40382480,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",9.0,0.1347,0.25,133.0,ml,earthquake,-117.4198333,33.9508333,10.0,16
hv73245632,1.89999998,"23 km W of Volcano, Hawaii",2022-11-29 20:58:45.410,2022-11-29 21:01:56.190,,,,automatic,0,56,hv,73245632,",hv73245632,",",hv,",",origin,phase-data,",30.0,0.0587,0.219999999,63.0,md,earthquake,-155.454330444336,19.4773330688477,10.0,16
ak022fb27bti,0.5,,2022-11-29 20:56:41.200,2022-11-29 21:08:06.803,,,,automatic,0,4,ak,022fb27bti,",ak022fb27bti,",",ak,",",origin,phase-data,",1.0,0.0587,0.2,110.0,ml,earthquake,-152.3399,61.4205,10.0,16
hv73245627,1.80999994,"21 km WNW of Volcano, Hawaii",2022-11-29 20:56:19.700,2022-11-29 20:59:16.080,,,,automatic,0,50,hv,73245627,",hv73245627,",",hv,",",origin,phase-data,",11.0,0.0587,0.100000001,113.0,md,earthquake,-155.432327270508,19.4933338165283,10.0,16
ak022fb274kx,1.7,"54 km NNE of Chickaloon, Alaska",2022-11-29 20:55:47.374,2022-11-29 20:57:43.103,,,,automatic,0,44,ak,022fb274kx,",ak022fb274kx,",",ak,",",origin,phase-data,",1.0,0.0587,0.57,110.0,ml,earthquake,-148.1279,62.262,38.2,16
uu60526602,1.5,"28 km ESE of Hanksville, Utah",2022-11-29 20:44:09.630,2022-11-29 22:05:23.000,,,,reviewed,0,35,uu,60526602,",uu60526602,",",uu,",",origin,phase-data,",8.0,0.154,0.1,130.0,md,earthquake,-110.4145,38.2773333,10.0,16
hv73245587,2.27999997,"26 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 20:35:31.080,2022-11-29 20:38:33.320,,,,automatic,0,80,hv,73245587,",hv73245587,",",hv,",",origin,phase-data,",7.0,0.0587,0.109999999,99.0,md,earthquake,-155.608673095703,19.4570007324219,10.0,16
nc73812881,2.01,"2km ENE of Bishop, CA",2022-11-29 20:34:50.420,2022-11-30 01:29:18.726,,,,reviewed,0,62,nc,73812881,",nc73812881,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",26.0,0.03325,0.08,72.0,md,earthquake,-118.3681667,37.3711667,10.0,16
pr71384618,2.85,"31 km NNW of Charlotte Amalie, U.S. Virgin Islands",2022-11-29 20:31:40.470,2022-11-29 20:39:05.870,,,,reviewed,0,125,pr,71384618,",pr71384618,",",pr,",",origin,phase-data,",6.0,0.154,0.08,180.0,md,earthquake,-65.0665,18.5986666666667,38.61,16
ci40382464,0.56,"20km ESE of Little Lake, CA",2022-11-29 20:29:45.890,2022-11-29 20:33:15.679,,,,automatic,0,5,ci,40382464,",ci40382464,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",5.0,0.08833,0.04,97.0,ml,earthquake,-117.6886667,35.8825,10.0,16
nc73812876,0.37,"10km WNW of The Geysers, CA",2022-11-29 20:29:23.710,2022-11-29 20:40:11.037,,,,automatic,0,2,nc,73812876,",nc73812876,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",13.0,0.001957,0.02,157.0,md,earthquake,-122.8553314,38.8260002,10.0,16
ci40382448,1.08,"14km NE of Coachella, CA",2022-11-29 20:22:40.380,2022-11-29 20:26:10.442,,,,automatic,0,18,ci,40382448,",ci40382448,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.1212,0.17,103.0,ml,earthquake,-116.0768333,33.7721667,10.0,16
pr71384608,3.14,"73 km NNW of Charlotte Amalie, U.S. Virgin Islands",2022-11-29 20:22:22.410,2022-11-29 20:42:04.490,,,,reviewed,0,152,pr,71384608,",pr71384608,",",pr,",",origin,phase-data,",14.0,0.154,0.21,180.0,md,earthquake,-65.1371666666667,18.9755,20.24,16
us6000j5le,4.1,"56 km SSW of Jurm, Afghanistan",2022-11-29 20:21:06.314,2022-11-30 15:39:45.040,,,,reviewed,0,259,us,6000j5le,",us6000j5le,",",us,",",origin,phase-data,",20.0,0.154,0.48,79.0,mb,earthquake,70.6175,36.3912,139.709,16
nc73812861,1.72,"7km ESE of Prunedale, CA",2022-11-29 20:18:16.270,2022-11-30 06:16:43.854,,,,reviewed,0,46,nc,73812861,",nc73812861,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",33.0,0.01496,0.1,91.0,md,quarry,-121.593,36.7503333,10.0,16
us6000j5lc,4.8,"14 km N of Néa Stíra, Greece",2022-11-29 20:06:39.782,2022-11-30 15:15:25.360,20.0,7.0,,reviewed,0,368,us,6000j5lc,",us6000j5lc,",",us,",",dyfi,moment-tensor,origin,phase-data,",100.0,0.154,1.04,44.0,mwr,earthquake,24.2336,38.3111,10.0,16
nc73812856,0.97,"4km NNW of The Geysers, CA",2022-11-29 20:05:53.110,2022-11-29 20:20:10.014,,,,automatic,0,14,nc,73812856,",nc73812856,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",16.0,0.007272,0.02,83.0,md,earthquake,-122.7718353,38.8110008,10.0,16
nc73812851,0.9,"4km NNW of The Geysers, CA",2022-11-29 20:05:38.600,2022-11-29 21:15:15.241,,,,automatic,0,12,nc,73812851,",nc73812851,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.008568,0.03,87.0,md,earthquake,-122.7698364,38.8120003,10.0,16
ak022fb1wdvl,1.7,"15 km E of Ferry, Alaska",2022-11-29 20:05:35.694,2022-11-29 20:07:34.171,,,,automatic,0,44,ak,022fb1wdvl,",ak022fb1wdvl,",",ak,",",origin,phase-data,",1.0,0.0587,0.68,110.0,ml,earthquake,-148.7949,64.0348,10.0,16
hv73245532,1.99,"23 km W of Volcano, Hawaii",2022-11-29 20:02:23.480,2022-11-29 20:56:53.820,,,,reviewed,0,61,hv,73245532,",hv73245532,",",hv,",",origin,phase-data,",36.0,0.0587,0.18,61.0,md,earthquake,-155.457166666667,19.4766666666667,10.0,16
ci40382440,1.46,"13km SE of Tehachapi, CA",2022-11-29 19:46:03.730,2022-11-29 19:49:43.527,,,,automatic,0,33,ci,40382440,",ci40382440,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.05765,0.22,51.0,ml,earthquake,-118.3476667,35.0481667,10.0,16
pr71384598,3.24,"69 km NNW of San Antonio, Puerto Rico",2022-11-29 19:42:20.060,2022-11-29 20:30:43.720,,,,reviewed,0,162,pr,71384598,",pr71384598,",",pr,",",origin,phase-data,",9.0,0.154,0.28,180.0,md,earthquake,-67.418,19.038,10.0,16
tx2022xkbx,2.839175175,"51 km SSW of Whites City, New Mexico",2022-11-29 19:38:49.651,2022-11-30 15:04:46.040,,,,reviewed,0,124,tx,2022xkbx,",us6000j5l6,tx2022xkbx,",",us,tx,",",origin,phase-data,",28.0,0.01065048742,0.3,83.0,mlv,earthquake,-104.5243923,31.72856511,10.0,16
hv73245497,1.89999998,"32 km ENE of Honaunau-Napoopoo, Hawaii",2022-11-29 19:34:45.600,2022-11-29 19:37:59.100,,,,automatic,0,56,hv,73245497,",hv73245497,",",hv,",",origin,phase-data,",20.0,0.0587,0.219999999,119.0,md,earthquake,-155.563339233398,19.5221672058105,10.0,16
us6000j5l4,5.0,,2022-11-29 19:31:56.149,2022-11-29 19:51:26.040,,,,reviewed,0,385,us,6000j5l4,",us6000j5l4,",",us,",",origin,phase-data,",100.0,0.154,0.97,29.0,mb,earthquake,-178.8725,-20.8141,592.782,16
ak022fb1f1pv,1.7,"62 km ESE of Denali National Park, Alaska",2022-11-29 19:24:46.597,2022-11-29 19:26:37.187,,,,automatic,0,44,ak,022fb1f1pv,",ak022fb1f1pv,",",ak,",",origin,phase-data,",1.0,0.0587,0.17,110.0,ml,earthquake,-150.6394,63.2682,137.6,16
hv73245462,1.90999997,"32 km NNW of P?hala, Hawaii",2022-11-29 19:12:57.600,2022-11-29 19:16:03.780,,,,automatic,0,56,hv,73245462,",hv73245462,",",hv,",",origin,phase-data,",10.0,0.0587,0.289999992,121.0,md,earthquake,-155.548004150391,19.4863338470459,10.0,16
nn00852234,0.9,Nevada,2022-11-29 19:11:19.848,2022-11-29 21:54:49.394,,,,reviewed,0,12,nn,00852234,",nn00852234,",",nn,",",origin,phase-data,",14.0,0.107,0.1296,177.92,ml,earthquake,-117.8283,38.1677,10.0,16
ak022fb1be5l,1.4,"46 km SSE of Denali National Park, Alaska",2022-11-29 19:07:41.534,2022-11-29 19:09:46.061,,,,automatic,0,30,ak,022fb1be5l,",ak022fb1be5l,",",ak,",",origin,phase-data,",1.0,0.0587,0.56,110.0,ml,earthquake,-151.5227,63.1325,10.0,16
us6000j5l3,4.1,"Prince Patrick Island, Northwest Territories, Canada",2022-11-29 19:07:40.514,2022-11-29 22:55:03.040,,,,reviewed,0,259,us,6000j5l3,",us6000j5l3,",",us,",",origin,phase-data,",44.0,0.154,0.81,121.0,mb,earthquake,-122.1217,75.846,10.0,16
hv73245437,2.36,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 19:05:32.060,2022-11-29 20:51:32.500,,,,reviewed,0,86,hv,73245437,",hv73245437,",",hv,",",origin,phase-data,",31.0,0.0587,0.16,81.0,md,earthquake,-155.560833333333,19.4996666666667,10.0,16
hv73245442,1.73,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 19:05:32.020,2022-11-29 21:03:50.060,,,,reviewed,0,46,hv,73245442,",hv73245442,",",hv,",",origin,phase-data,",40.0,0.0587,0.24,81.0,md,earthquake,-155.558166666667,19.498,10.0,16
hv73245432,2.75,"32 km WNW of Volcano, Hawaii",2022-11-29 18:58:28.430,2022-11-29 22:28:55.040,,,,reviewed,0,116,hv,73245432,",us6000j5kt,hv73245432,",",us,hv,",",origin,phase-data,",41.0,0.0587,0.21,100.0,ml,earthquake,-155.538666666667,19.5085,10.0,16
nc73812846,0.97,"6km NW of The Geysers, CA",2022-11-29 18:56:47.260,2022-11-29 19:37:17.644,,,,automatic,0,14,nc,73812846,",nc73812846,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.007918,0.02,50.0,md,earthquake,-122.8000031,38.8224983,10.0,16
uw61896591,1.69,"4 km ESE of Silverton, Oregon",2022-11-29 18:54:50.610,2022-11-30 05:30:22.840,,,,reviewed,0,44,uw,61896591,",uw61896591,",",uw,",",origin,phase-data,",6.0,0.08775,0.45,180.0,ml,explosion,-122.725,44.987833333333334,10.0,16
hv73245417,1.46,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 18:53:09.170,2022-11-29 21:17:49.040,,,,reviewed,0,33,hv,73245417,",hv73245417,",",hv,",",origin,phase-data,",17.0,0.0587,0.12,98.0,md,earthquake,-155.559,19.5006666666667,10.0,16
pr71384593,1.67,"1 km E of Indios, Puerto Rico",2022-11-29 18:52:18.160,2022-11-29 19:34:33.560,,,,reviewed,0,43,pr,71384593,",pr71384593,",",pr,",",origin,phase-data,",9.0,0.07518,0.08,180.0,md,earthquake,-66.8028333333333,17.9941666666667,16.1,16
hv73245412,2.27,"23 km WNW of Volcano, Hawaii",2022-11-29 18:48:28.310,2022-11-29 21:24:03.260,,,,reviewed,0,79,hv,73245412,",hv73245412,",",hv,",",origin,phase-data,",35.0,0.0587,0.15,90.0,ml,earthquake,-155.4545,19.4913333333333,10.0,16
hv73245407,1.78999996,"25 km WNW of Volcano, Hawaii",2022-11-29 18:42:53.300,2022-11-29 18:46:00.800,,,,automatic,0,49,hv,73245407,",hv73245407,",",hv,",",origin,phase-data,",14.0,0.0587,0.349999994,132.0,md,earthquake,-155.448165893555,19.5499992370605,10.0,16
hv73245397,2.21,"27 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 18:36:51.370,2022-11-29 21:28:29.370,,,,reviewed,0,75,hv,73245397,",hv73245397,",",hv,",",origin,phase-data,",13.0,0.0587,0.13,65.0,md,earthquake,-155.606333333333,19.4563333333333,10.0,16
hv73245392,2.08999991,"10 km ENE of P?hala, Hawaii",2022-11-29 18:35:11.540,2022-11-29 18:38:13.640,,,,automatic,0,67,hv,73245392,",hv73245392,",",hv,",",origin,phase-data,",37.0,0.0587,0.109999999,142.0,md,earthquake,-155.383163452148,19.2423324584961,32.1300010681152,16
uw61896586,1.66,"9 km NW of Langford, Canada",2022-11-29 18:32:00.320,2022-11-29 21:35:47.670,,,,reviewed,0,42,uw,61896586,",uw61896586,",",uw,",",origin,phase-data,",16.0,0.1379,0.21,82.0,ml,earthquake,-123.60733333333333,48.5065,22.16,16
nn00852255,-0.1,"45 km ESE of Beatty, Nevada",2022-11-29 18:30:00.983,2022-11-29 23:36:59.522,,,,reviewed,0,0,nn,00852255,",nn00852255,",",nn,",",origin,phase-data,",12.0,0.016,0.0951,101.5,ml,earthquake,-116.2924,36.7421,10.0,16
nc73812841,1.78,"12km WNW of Lake Pillsbury, CA",2022-11-29 18:23:25.630,2022-11-29 23:47:18.158,,,,reviewed,0,49,nc,73812841,",nc73812841,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.06452,0.08,73.0,md,earthquake,-123.0991667,39.4341667,10.0,16
hv73245362,2.01999998,"11 km SE of P?hala, Hawaii",2022-11-29 18:22:25.720,2022-11-29 18:25:38.920,,,,automatic,0,63,hv,73245362,",hv73245362,",",hv,",",origin,phase-data,",36.0,0.0587,0.119999997,180.0,md,earthquake,-155.401336669922,19.1296672821045,31.1399993896484,16
nc73812836,1.02,"8km NE of San Simeon, CA",2022-11-29 18:20:39.180,2022-11-29 21:15:14.241,,,,reviewed,0,16,nc,73812836,",nc73812836,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",17.0,0.02649,0.05,118.0,md,earthquake,-121.1323333,35.7023333,10.0,16
hv73245352,2.06,"24 km WNW of Volcano, Hawaii",2022-11-29 18:18:00.900,2022-11-29 21:35:06.870,,,,reviewed,0,65,hv,73245352,",hv73245352,",",hv,",",origin,phase-data,",37.0,0.0587,0.23,64.0,md,earthquake,-155.4605,19.4915,10.0,16
nn00852249,1.5,"4 km N of Greenhorn, California",2022-11-29 18:10:28.785,2022-11-29 21:39:17.381,,,,reviewed,0,35,nn,00852249,",nn00852249,",",nn,",",origin,phase-data,",10.0,0.15,0.1306,119.05,ml,earthquake,-120.7449,39.9402,12.5,16
ak022fb0ooqt,1.5,"49 km NNW of Valdez, Alaska",2022-11-29 18:01:47.896,2022-11-29 18:04:15.526,,,,automatic,0,35,ak,022fb0ooqt,",ak022fb0ooqt,",",ak,",",origin,phase-data,",1.0,0.0587,0.44,110.0,ml,earthquake,-146.7612,61.5303,32.3,16
ak022fb0fomr,1.8,"36 km E of Cordova, Alaska",2022-11-29 17:59:47.392,2022-11-29 18:01:50.766,,,,automatic,0,50,ak,022fb0fomr,",ak022fb0fomr,",",ak,",",origin,phase-data,",1.0,0.0587,0.8,110.0,ml,earthquake,-145.0978,60.5917,18.1,16
hv73245327,2.35,"Island of Hawaii, Hawaii",2022-11-29 17:56:35.070,2022-11-29 21:41:55.020,,,,reviewed,0,85,hv,73245327,",hv73245327,",",hv,",",origin,phase-data,",44.0,0.0587,0.14,62.0,md,earthquake,-155.466166666667,19.4766666666667,10.0,16
ci37471164,0.68,"12km ESE of Anza, CA",2022-11-29 17:55:48.290,2022-11-30 01:30:13.525,,,,reviewed,0,7,ci,37471164,",ci37471164,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",14.0,0.04072,0.14,57.0,ml,earthquake,-116.5466667,33.5188333,11.29,16
ci40382408,0.99,"12km ESE of Anza, CA",2022-11-29 17:55:43.520,2022-11-30 01:23:58.485,,,,reviewed,0,15,ci,40382408,",ci40382408,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",30.0,0.0444,0.13,41.0,ml,earthquake,-116.5543333,33.5175,12.64,16
ak022fb0elhg,1.3,"7 km S of Knik, Alaska",2022-11-29 17:54:40.048,2022-11-29 17:55:57.823,,,,automatic,0,26,ak,022fb0elhg,",ak022fb0elhg,",",ak,",",origin,phase-data,",1.0,0.0587,0.33,110.0,ml,earthquake,-149.748,61.3955,34.8,16
hv73245297,1.81,"19 km WNW of Volcano, Hawaii",2022-11-29 17:45:44.390,2022-11-29 20:44:34.970,,,,reviewed,0,50,hv,73245297,",hv73245297,",",hv,",",origin,phase-data,",26.0,0.0587,0.18,70.0,md,earthquake,-155.408833333333,19.4995,10.0,16
hv73245267,2.55,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 17:32:25.160,2022-11-29 20:32:27.600,,,,reviewed,0,100,hv,73245267,",hv73245267,",",hv,",",origin,phase-data,",25.0,0.0587,0.14,103.0,md,earthquake,-155.558,19.5081666666667,10.0,16
uw61896581,1.15,"2 km ENE of Selah, Washington",2022-11-29 17:29:26.170,2022-11-29 19:13:06.010,,,,reviewed,0,20,uw,61896581,",uw61896581,",",uw,",",origin,phase-data,",17.0,0.1335,0.2,88.0,ml,earthquake,-120.50266666666667,46.6585,10.0,16
uw61896576,1.59,"2 km ENE of Selah, Washington",2022-11-29 17:24:25.740,2022-11-29 17:53:14.110,,,,reviewed,0,39,uw,61896576,",uw61896576,",",uw,",",origin,phase-data,",15.0,0.1044,0.17,97.0,ml,earthquake,-120.49366666666667,46.660333333333334,10.0,16
uw61896571,0.6900000000000001,"4 km ESE of Selah, Washington",2022-11-29 17:15:21.470,2022-11-29 19:49:09.080,,,,reviewed,0,7,uw,61896571,",uw61896571,",",uw,",",origin,phase-data,",9.0,0.0899,0.21,89.0,ml,earthquake,-120.4785,46.64633333333333,14.83,16
hv73245232,2.04,"30 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 17:14:30.730,2022-11-29 21:47:57.250,,,,reviewed,0,64,hv,73245232,",hv73245232,",",hv,",",origin,phase-data,",26.0,0.0587,0.19,105.0,md,earthquake,-155.577833333333,19.472,10.0,16
ci40382400,2.26,"5km WNW of Bombay Beach, CA",2022-11-29 17:14:00.490,2022-11-30 01:21:23.630,,,,reviewed,0,79,ci,40382400,",ci40382400,",",ci,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",53.0,0.1328,0.14,56.0,ml,earthquake,-115.7886667,33.3593333,10.0,16
ci40382392,0.84,"12km SSW of La Quinta, CA",2022-11-29 17:11:53.580,2022-11-30 01:05:59.920,,,,reviewed,0,11,ci,40382392,",ci40382392,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.07552,0.09,89.0,ml,earthquake,-116.375,33.5721667,13.69,16
hv73245222,2.36,"12 km NNE of P?hala, Hawaii",2022-11-29 17:07:21.000,2022-11-29 18:07:18.515,2.0,3.4,,automatic,0,86,hv,73245222,",hv73245222,us7000itcs,",",hv,us,",",dyfi,origin,phase-data,",44.0,0.0587,0.119999997,142.0,ml,earthquake,-155.412994384766,19.3003330230713,31.5,16
nn00852248,-0.1,"41 km NW of Indian Springs, Nevada",2022-11-29 16:51:27.363,2022-11-29 21:26:50.085,,,,reviewed,0,0,nn,00852248,",nn00852248,",",nn,",",origin,phase-data,",6.0,0.047,0.0612,180.0,ml,earthquake,-115.9543,36.8669,10.0,16
pr71384583,1.97,"6 km WNW of Santo Domingo, Puerto Rico",2022-11-29 16:47:46.280,2022-11-29 17:27:45.210,,,,reviewed,0,60,pr,71384583,",pr71384583,",",pr,",",origin,phase-data,",8.0,0.08554,0.17,111.0,md,earthquake,-66.801,18.0935,10.0,16
ci40382384,0.78,"3km SSE of Lake Henshaw, CA",2022-11-29 16:45:50.120,2022-11-30 01:00:56.408,,,,reviewed,0,9,ci,40382384,",ci40382384,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",27.0,0.02064,0.13,36.0,ml,earthquake,-116.7476667,33.2175,11.31,16
ak022fazpz2c,2.1,"5 km SSE of Big Lake, Alaska",2022-11-29 16:39:52.041,2022-11-29 22:15:36.040,1.0,2.2,,automatic,0,68,ak,022fazpz2c,",ak022fazpz2c,",",ak,",",dyfi,origin,phase-data,",1.0,0.0587,0.4,110.0,ml,earthquake,-149.9275,61.4755,31.7,16
uw61896561,0.68,,2022-11-29 16:36:55.000,2022-11-29 20:40:05.400,,,,reviewed,0,7,uw,61896561,",uw61896561,",",uw,",",origin,phase-data,",7.0,0.02648,0.99,132.0,ml,earthquake,-120.53966666666666,46.55233333333334,25.64,16
uw61896556,0.95,"3 km NE of Selah, Washington",2022-11-29 16:34:06.430,2022-11-29 20:45:56.790,,,,reviewed,0,14,uw,61896556,",uw61896556,",",uw,",",origin,phase-data,",8.0,0.1472,0.16,96.0,ml,earthquake,-120.49583333333334,46.67166666666667,10.0,16
pr71384578,1.94,"5 km W of Fuig, Puerto Rico",2022-11-29 16:28:15.110,2022-11-29 17:26:10.510,,,,reviewed,0,58,pr,71384578,",pr71384578,",",pr,",",origin,phase-data,",5.0,0.07033,0.3,166.0,md,earthquake,-66.9716666666667,17.9828333333333,15.09,16
nc73812816,1.21,"6km W of Cobb, CA",2022-11-29 16:26:11.440,2022-11-29 18:57:16.406,,,,automatic,0,23,nc,73812816,",nc73812816,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",22.0,0.006399,0.02,50.0,md,earthquake,-122.7903366,38.8320007,10.0,16
hv73245132,1.57,"32 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 16:25:55.490,2022-11-29 21:57:34.300,,,,reviewed,0,38,hv,73245132,",hv73245132,",",hv,",",origin,phase-data,",41.0,0.0587,0.18,77.0,md,earthquake,-155.556166666667,19.4923333333333,10.0,16
pr71384568,2.69,"9 km SSE of Guánica, Puerto Rico",2022-11-29 16:24:30.610,2022-11-29 16:51:02.950,,,,reviewed,0,111,pr,71384568,",pr71384568,",",pr,",",origin,phase-data,",15.0,0.08609,0.21,180.0,md,earthquake,-66.88,17.8885,12.42,16
hv73245127,2.6400001,"27 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 16:23:30.000,2022-11-29 16:26:16.550,,,,automatic,0,107,hv,73245127,",hv73245127,",",hv,",",origin,phase-data,",8.0,0.0587,0.25999999,107.0,md,earthquake,-155.602493286133,19.4693336486816,10.0,16
tx2022xjvl,2.2,"54 km S of Whites City, New Mexico",2022-11-29 16:23:25.764,2022-11-29 22:26:45.968,,,,reviewed,0,74,tx,2022xjvl,",tx2022xjvl,",",tx,",",origin,phase-data,",24.0,0.01866988404,0.2,85.0,ml,earthquake,-104.4041241,31.68229909,10.0,16
us7000itb7,5.1,Reykjanes Ridge,2022-11-29 16:05:38.155,2022-11-29 17:18:17.040,,,,reviewed,0,400,us,7000itb7,",us7000itb7,",",us,",",origin,phase-data,",80.0,0.154,0.51,52.0,mb,earthquake,-35.0243,53.886,10.0,16
pr71384563,2.56,"5 km WNW of Santo Domingo, Puerto Rico",2022-11-29 16:03:19.430,2022-11-29 19:09:11.690,,,,reviewed,0,101,pr,71384563,",pr71384563,",",pr,",",origin,phase-data,",12.0,0.06268,0.11,104.0,md,earthquake,-66.7966666666667,18.0828333333333,10.0,16
nc73812801,0.35,"7km NW of The Geysers, CA",2022-11-29 16:02:08.750,2022-11-29 17:39:10.965,,,,automatic,0,2,nc,73812801,",nc73812801,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",8.0,0.004009,0.01,96.0,md,earthquake,-122.8050003,38.8240013,10.0,16
nc73812796,0.85,"7km NW of The Geysers, CA",2022-11-29 16:00:40.210,2022-11-29 17:13:10.816,,,,automatic,0,11,nc,73812796,",nc73812796,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",10.0,0.001882,0.02,106.0,md,earthquake,-122.8121643,38.8243332,10.0,16
us7000itb3,5.0,"128 km E of Nago, Japan",2022-11-29 15:57:17.620,2022-11-29 17:14:04.040,,,,reviewed,0,385,us,7000itb3,",us7000itb3,",",us,",",origin,phase-data,",100.0,0.154,0.39,61.0,mww,earthquake,129.2546,26.4035,10.0,16
us7000itb1,5.3,Reykjanes Ridge,2022-11-29 15:54:45.616,2022-11-29 16:56:24.040,,,,reviewed,0,432,us,7000itb1,",usauto7000itb1,us7000itb1,",",usauto,us,",",internal-moment-tensor,origin,phase-data,",100.0,0.154,0.66,26.0,mww,earthquake,-35.158,53.8297,10.0,16
hv73245077,2.51999998,"25 km W of Volcano, Hawaii",2022-11-29 15:31:23.030,2022-11-29 15:34:37.880,,,,automatic,0,98,hv,73245077,",hv73245077,",",hv,",",origin,phase-data,",34.0,0.0587,0.310000002,54.0,md,earthquake,-155.476165771484,19.4845008850098,10.0,16
nn00852247,0.3,"6 km S of Floriston, California",2022-11-29 15:27:31.230,2022-11-29 21:20:36.589,,,,reviewed,0,1,nn,00852247,",nn00852247,",",nn,",",origin,phase-data,",6.0,0.051,0.0696,178.66,ml,earthquake,-120.0095,39.3394,10.0,16
hv73245067,2.39,"28 km WNW of Volcano, Hawaii",2022-11-29 15:26:46.860,2022-11-29 15:32:16.800,,,,automatic,0,88,hv,73245067,",hv73245067,",",hv,",",origin,phase-data,",37.0,0.0587,0.300000012,80.0,ml,earthquake,-155.50016784668,19.4983329772949,10.0,16
pr71384558,2.09,"1 km ENE of Indios, Puerto Rico",2022-11-29 15:23:36.610,2022-11-29 16:36:35.910,,,,reviewed,0,67,pr,71384558,",pr71384558,",",pr,",",origin,phase-data,",8.0,0.03811,0.2,176.0,md,earthquake,-66.8071666666667,17.9985,11.39,16
nc73812786,1.18,"8km W of Cobb, CA",2022-11-29 15:22:17.530,2022-11-29 16:20:10.509,,,,automatic,0,21,nc,73812786,",nc73812786,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",11.0,0.01202,0.01,60.0,md,earthquake,-122.8164978,38.8343315,10.0,16
nc73812781,0.37,"10km WNW of The Geysers, CA",2022-11-29 15:21:16.970,2022-11-29 15:55:10.362,,,,automatic,0,2,nc,73812781,",nc73812781,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",7.0,0.003822,0.01,89.0,md,earthquake,-122.8521652,38.8264999,10.0,16
ci40382352,0.51,"10km N of Anza, CA",2022-11-29 15:21:12.420,2022-11-30 00:53:18.289,,,,reviewed,0,4,ci,40382352,",ci40382352,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",18.0,0.02668,0.08,76.0,ml,earthquake,-116.681,33.6428333,15.42,16
ci40382344,0.71,"5km WSW of Aguanga, CA",2022-11-29 15:19:52.090,2022-11-30 00:50:48.284,,,,reviewed,0,8,ci,40382344,",ci40382344,",",ci,",",nearby-cities,origin,phase-data,scitech-link,",19.0,0.1047,0.16,53.0,ml,earthquake,-116.9161667,33.4291667,10.87,16
hv73245052,2.03999996,"30 km E of Honaunau-Napoopoo, Hawaii",2022-11-29 15:13:21.940,2022-11-29 15:16:39.470,,,,automatic,0,64,hv,73245052,",hv73245052,",",hv,",",origin,phase-data,",23.0,0.0587,0.349999994,91.0,md,earthquake,-155.572662353516,19.4925003051758,10.0,16
hv73245037,2.61,"31 km W of Volcano, Hawaii",2022-11-29 15:07:59.760,2022-11-29 19:45:19.425,3.0,2.7,,automatic,0,106,hv,73245037,",hv73245037,",",hv,",",dyfi,origin,phase-data,",42.0,0.0587,0.319999993,55.0,ml,earthquake,-155.53450012207,19.488166809082,10.0,16
hv73245022,1.74000001,"5 km SSW of P?hala, Hawaii",2022-11-29 15:04:26.380,2022-11-29 15:07:39.650,,,,automatic,0,47,hv,73245022,",hv73245022,",",hv,",",origin,phase-data,",23.0,0.0587,0.0700000003,127.0,md,earthquake,-155.495162963867,19.1590003967285,32.0200004577637,16
